Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Tue Aug 29 13:32:29 2023
| Host         : GF76 running 64-bit Ubuntu 22.04.3 LTS
| Command      : report_utilization -hierarchical -file /home/albertojor/GitHub/Chisel/Tesis/freedom/builds/e300artydevkit/obj/report/utilization.txt
| Design       : E300ArtyDevKitFPGAChip
| Device       : xc7a100tcsg324-1
| Speed File   : -1
| Design State : Physopt postRoute
------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-----------------------------------------------------+---------------------------------------------+------------+------------+---------+------+------+--------+--------+------------+
|                       Instance                      |                    Module                   | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs | RAMB36 | RAMB18 | DSP Blocks |
|         LevelGateway_2                              |                            LevelGateway_112 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_20                             |                            LevelGateway_113 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_21                             |                            LevelGateway_114 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_22                             |                            LevelGateway_115 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_23                             |                            LevelGateway_116 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_24                             |                            LevelGateway_117 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_25                             |                            LevelGateway_118 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_26                             |                            LevelGateway_119 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_27                             |                            LevelGateway_120 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_28                             |                            LevelGateway_121 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_29                             |                            LevelGateway_122 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_3                              |                            LevelGateway_123 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_30                             |                            LevelGateway_124 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_31                             |                            LevelGateway_125 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_32                             |                            LevelGateway_126 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_33                             |                            LevelGateway_127 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_34                             |                            LevelGateway_128 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_35                             |                            LevelGateway_129 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_36                             |                            LevelGateway_130 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_37                             |                            LevelGateway_131 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_38                             |                            LevelGateway_132 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_39                             |                            LevelGateway_133 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_4                              |                            LevelGateway_134 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_40                             |                            LevelGateway_135 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_41                             |                            LevelGateway_136 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_42                             |                            LevelGateway_137 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_43                             |                            LevelGateway_138 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_44                             |                            LevelGateway_139 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_45                             |                            LevelGateway_140 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_46                             |                            LevelGateway_141 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_47                             |                            LevelGateway_142 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_48                             |                            LevelGateway_143 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_49                             |                            LevelGateway_144 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_5                              |                            LevelGateway_145 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_50                             |                            LevelGateway_146 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_51                             |                            LevelGateway_147 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_6                              |                            LevelGateway_148 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_7                              |                            LevelGateway_149 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_8                              |                            LevelGateway_150 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         LevelGateway_9                              |                            LevelGateway_151 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         Queue                                       |                                     Queue_8 |        577 |        577 |       0 |    0 |   69 |      0 |      0 |          0 |
|       pwm_0_1                                       |                                       TLPWM |         85 |         85 |       0 |    0 |   85 |      0 |      0 |          0 |
|         intsource                                   |                 IntSyncCrossingSource_11_95 |          0 |          0 |       0 |    0 |    4 |      0 |      0 |          0 |
|           AsyncResetRegVec_w4_i0                    |                   AsyncResetRegVec_w4_i0_96 |          0 |          0 |       0 |    0 |    4 |      0 |      0 |          0 |
|             reg_0                                   |                            AsyncResetReg_97 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|             reg_1                                   |                            AsyncResetReg_98 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|             reg_2                                   |                            AsyncResetReg_99 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|             reg_3                                   |                           AsyncResetReg_100 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         pwm                                         |                                    PWMTimer |         85 |         85 |       0 |    0 |   81 |      0 |      0 |          0 |
|       pwm_1_1                                       |                                     TLPWM_1 |        141 |        141 |       0 |    0 |  125 |      0 |      0 |          0 |
|         intsource                                   |                 IntSyncCrossingSource_11_88 |          0 |          0 |       0 |    0 |    4 |      0 |      0 |          0 |
|           AsyncResetRegVec_w4_i0                    |                   AsyncResetRegVec_w4_i0_90 |          0 |          0 |       0 |    0 |    4 |      0 |      0 |          0 |
|             reg_0                                   |                            AsyncResetReg_91 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|             reg_1                                   |                            AsyncResetReg_92 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|             reg_2                                   |                            AsyncResetReg_93 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|             reg_3                                   |                            AsyncResetReg_94 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         pwm                                         |                               PWMTimer_1_89 |        141 |        141 |       0 |    0 |  121 |      0 |      0 |          0 |
|       pwm_2_1                                       |                                     TLPWM_2 |        141 |        141 |       0 |    0 |  125 |      0 |      0 |          0 |
|         intsource                                   |                    IntSyncCrossingSource_11 |          0 |          0 |       0 |    0 |    4 |      0 |      0 |          0 |
|           AsyncResetRegVec_w4_i0                    |                      AsyncResetRegVec_w4_i0 |          0 |          0 |       0 |    0 |    4 |      0 |      0 |          0 |
|             reg_0                                   |                            AsyncResetReg_84 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|             reg_1                                   |                            AsyncResetReg_85 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|             reg_2                                   |                            AsyncResetReg_86 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|             reg_3                                   |                            AsyncResetReg_87 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         pwm                                         |                                  PWMTimer_1 |        141 |        141 |       0 |    0 |  121 |      0 |      0 |          0 |
|       qspi_0_1                                      |                                  TLSPIFlash |        339 |        327 |      12 |    0 |  262 |      0 |      0 |          0 |
|         (qspi_0_1)                                  |                                  TLSPIFlash |         22 |         22 |       0 |    0 |  152 |      0 |      0 |          0 |
|         arb                                         |                                  SPIArbiter |         22 |         22 |       0 |    0 |    2 |      0 |      0 |          0 |
|         fifo                                        |                                  SPIFIFO_76 |         39 |         27 |      12 |    0 |   17 |      0 |      0 |          0 |
|           (fifo)                                    |                                  SPIFIFO_76 |          3 |          3 |       0 |    0 |    3 |      0 |      0 |          0 |
|           rxq                                       |                                 Queue_14_82 |         18 |         12 |       6 |    0 |    7 |      0 |      0 |          0 |
|           txq                                       |                                 Queue_14_83 |         18 |         12 |       6 |    0 |    7 |      0 |      0 |          0 |
|         flash                                       |                                 SPIFlashMap |         69 |         69 |       0 |    0 |    7 |      0 |      0 |          0 |
|         intsource                                   |                  IntSyncCrossingSource_3_77 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|           AsyncResetRegVec_w1_i0                    |                   AsyncResetRegVec_w1_i0_80 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|             reg_0                                   |                            AsyncResetReg_81 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         mac                                         |                                 SPIMedia_78 |        188 |        188 |       0 |    0 |   83 |      0 |      0 |          0 |
|           (mac)                                     |                                 SPIMedia_78 |          3 |          3 |       0 |    0 |    7 |      0 |      0 |          0 |
|           phy                                       |                              SPIPhysical_79 |        185 |        185 |       0 |    0 |   76 |      0 |      0 |          0 |
|       rtc                                           |               SynchronizerShiftReg_w1_d3_12 |          2 |          1 |       0 |    1 |    1 |      0 |      0 |          0 |
|       sbus                                          |                                   SystemBus |       2251 |       2161 |      90 |    0 |  444 |      0 |      0 |          0 |
|         (sbus)                                      |                                   SystemBus |          6 |          6 |       0 |    0 |    0 |      0 |      0 |          0 |
|         control_bus                                 |                                PeripheryBus |       2245 |       2155 |      90 |    0 |  444 |      0 |      0 |          0 |
|           atomics                                   |                            TLAtomicAutomata |        230 |        230 |       0 |    0 |  140 |      0 |      0 |          0 |
|           buffer                                    |                                    TLBuffer |        211 |        121 |      90 |    0 |    6 |      0 |      0 |          0 |
|             Queue                                   |                                    Queue_74 |        130 |         72 |      58 |    0 |    3 |      0 |      0 |          0 |
|             Queue_1                                 |                                  Queue_1_75 |         81 |         49 |      32 |    0 |    3 |      0 |      0 |          0 |
|           coupler_to_slave_named_MaskROM            |                          SimpleLazyModule_6 |        656 |        656 |       0 |    0 |   26 |      0 |      0 |          0 |
|             fragmenter                              |                              TLFragmenter_3 |        656 |        656 |       0 |    0 |   26 |      0 |      0 |          0 |
|               (fragmenter)                          |                              TLFragmenter_3 |          6 |          6 |       0 |    0 |   11 |      0 |      0 |          0 |
|               Repeater                              |                                  Repeater_3 |        650 |        650 |       0 |    0 |   15 |      0 |      0 |          0 |
|           coupler_to_slave_named_aon                |                          SimpleLazyModule_7 |         44 |         44 |       0 |    0 |  143 |      0 |      0 |          0 |
|             asource                                 |                       TLAsyncCrossingSource |         18 |         18 |       0 |    0 |  114 |      0 |      0 |          0 |
|               AsyncQueueSink                        |                              AsyncQueueSink |         15 |         15 |       0 |    0 |   53 |      0 |      0 |          0 |
|                 AsyncValidSync                      |                              AsyncValidSync |          1 |          1 |       0 |    0 |    4 |      0 |      0 |          0 |
|                   source_valid                      |     AsyncResetSynchronizerShiftReg_w1_d4_i0 |          1 |          1 |       0 |    0 |    4 |      0 |      0 |          0 |
|                     sync_0                          |                   AsyncResetRegVec_w1_i0_66 |          1 |          1 |       0 |    0 |    1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_73 |          1 |          1 |       0 |    0 |    1 |      0 |      0 |          0 |
|                     sync_1                          |                   AsyncResetRegVec_w1_i0_67 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_72 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                     sync_2                          |                   AsyncResetRegVec_w1_i0_68 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_71 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                     sync_3                          |                   AsyncResetRegVec_w1_i0_69 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_70 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                 AsyncValidSync_1                    |                            AsyncValidSync_1 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                   sink_extend                       |     AsyncResetSynchronizerShiftReg_w1_d1_i0 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                     sync_0                          |                   AsyncResetRegVec_w1_i0_64 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_65 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                 AsyncValidSync_2                    |                            AsyncValidSync_2 |          2 |          2 |       0 |    0 |    3 |      0 |      0 |          0 |
|                   sink_valid                        |  AsyncResetSynchronizerShiftReg_w1_d3_i0_57 |          2 |          2 |       0 |    0 |    3 |      0 |      0 |          0 |
|                     sync_0                          |                   AsyncResetRegVec_w1_i0_58 |          2 |          2 |       0 |    0 |    1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_63 |          2 |          2 |       0 |    0 |    1 |      0 |      0 |          0 |
|                     sync_1                          |                   AsyncResetRegVec_w1_i0_59 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_62 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                     sync_2                          |                   AsyncResetRegVec_w1_i0_60 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_61 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                 deq_bits_reg                        |                 SynchronizerShiftReg_w48_d1 |         10 |         10 |       0 |    0 |   40 |      0 |      0 |          0 |
|                 ridx_bin                            |                   AsyncResetRegVec_w1_i0_46 |          1 |          1 |       0 |    0 |    1 |      0 |      0 |          0 |
|                   reg_0                             |                            AsyncResetReg_56 |          1 |          1 |       0 |    0 |    1 |      0 |      0 |          0 |
|                 valid_reg                           |                   AsyncResetRegVec_w1_i0_47 |          2 |          2 |       0 |    0 |    1 |      0 |      0 |          0 |
|                   reg_0                             |                            AsyncResetReg_55 |          2 |          2 |       0 |    0 |    1 |      0 |      0 |          0 |
|                 widx_gray                           |  AsyncResetSynchronizerShiftReg_w1_d3_i0_48 |          0 |          0 |       0 |    0 |    3 |      0 |      0 |          0 |
|                   sync_0                            |                   AsyncResetRegVec_w1_i0_49 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                     reg_0                           |                            AsyncResetReg_54 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                   sync_1                            |                   AsyncResetRegVec_w1_i0_50 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                     reg_0                           |                            AsyncResetReg_53 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                   sync_2                            |                   AsyncResetRegVec_w1_i0_51 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                     reg_0                           |                            AsyncResetReg_52 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|               AsyncQueueSource                      |                            AsyncQueueSource |          4 |          4 |       0 |    0 |   61 |      0 |      0 |          0 |
|                 (AsyncQueueSource)                  |                            AsyncQueueSource |          1 |          1 |       0 |    0 |   56 |      0 |      0 |          0 |
|                 ready_reg                           |                   AsyncResetRegVec_w1_i0_36 |          2 |          2 |       0 |    0 |    1 |      0 |      0 |          0 |
|                   reg_0                             |                            AsyncResetReg_45 |          2 |          2 |       0 |    0 |    1 |      0 |      0 |          0 |
|                 ridx_gray                           |     AsyncResetSynchronizerShiftReg_w1_d3_i0 |          0 |          0 |       0 |    0 |    3 |      0 |      0 |          0 |
|                   sync_0                            |                   AsyncResetRegVec_w1_i0_39 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                     reg_0                           |                            AsyncResetReg_44 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                   sync_1                            |                   AsyncResetRegVec_w1_i0_40 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                     reg_0                           |                            AsyncResetReg_43 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                   sync_2                            |                   AsyncResetRegVec_w1_i0_41 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                     reg_0                           |                            AsyncResetReg_42 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|                 widx_bin                            |                   AsyncResetRegVec_w1_i0_37 |          1 |          1 |       0 |    0 |    1 |      0 |      0 |          0 |
|                   reg_0                             |                            AsyncResetReg_38 |          1 |          1 |       0 |    0 |    1 |      0 |      0 |          0 |
|             fragmenter                              |                              TLFragmenter_4 |         26 |         26 |       0 |    0 |   29 |      0 |      0 |          0 |
|               (fragmenter)                          |                              TLFragmenter_4 |          7 |          7 |       0 |    0 |   11 |      0 |      0 |          0 |
|               Repeater                              |                                  Repeater_4 |         19 |         19 |       0 |    0 |   18 |      0 |      0 |          0 |
|           coupler_to_slave_named_clint              |                          SimpleLazyModule_3 |        103 |        103 |       0 |    0 |   33 |      0 |      0 |          0 |
|             fragmenter                              |                              TLFragmenter_1 |        103 |        103 |       0 |    0 |   33 |      0 |      0 |          0 |
|               (fragmenter)                          |                              TLFragmenter_1 |          1 |          1 |       0 |    0 |   11 |      0 |      0 |          0 |
|               Repeater                              |                                  Repeater_1 |        102 |        102 |       0 |    0 |   22 |      0 |      0 |          0 |
|           coupler_to_slave_named_debug              |                          SimpleLazyModule_4 |        806 |        806 |       0 |    0 |   29 |      0 |      0 |          0 |
|             fragmenter                              |                              TLFragmenter_2 |        806 |        806 |       0 |    0 |   29 |      0 |      0 |          0 |
|               (fragmenter)                          |                              TLFragmenter_2 |          1 |          1 |       0 |    0 |   11 |      0 |      0 |          0 |
|               Repeater                              |                                  Repeater_2 |        805 |        805 |       0 |    0 |   18 |      0 |      0 |          0 |
|           coupler_to_slave_named_plic               |                          SimpleLazyModule_2 |         33 |         33 |       0 |    0 |   43 |      0 |      0 |          0 |
|             fragmenter                              |                                TLFragmenter |         33 |         33 |       0 |    0 |   43 |      0 |      0 |          0 |
|               (fragmenter)                          |                                TLFragmenter |          6 |          6 |       0 |    0 |   11 |      0 |      0 |          0 |
|               Repeater                              |                                 Repeater_35 |         27 |         27 |       0 |    0 |   32 |      0 |      0 |          0 |
|           out_xbar                                  |                                    TLXbar_2 |        166 |        166 |       0 |    0 |   24 |      0 |      0 |          0 |
|       spi_0_1                                       |                                       TLSPI |        211 |        199 |      12 |    0 |  197 |      0 |      0 |          0 |
|         (spi_0_1)                                   |                                       TLSPI |         12 |         12 |       0 |    0 |   89 |      0 |      0 |          0 |
|         fifo                                        |                                  SPIFIFO_29 |         38 |         26 |      12 |    0 |   17 |      0 |      0 |          0 |
|           (fifo)                                    |                                  SPIFIFO_29 |          6 |          6 |       0 |    0 |    3 |      0 |      0 |          0 |
|           rxq                                       |                                 Queue_14_33 |         15 |          9 |       6 |    0 |    7 |      0 |      0 |          0 |
|           txq                                       |                                 Queue_14_34 |         17 |         11 |       6 |    0 |    7 |      0 |      0 |          0 |
|         intsource                                   |                  IntSyncCrossingSource_3_30 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|           AsyncResetRegVec_w1_i0                    |                   AsyncResetRegVec_w1_i0_31 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|             reg_0                                   |                            AsyncResetReg_32 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         mac                                         |                                  SPIMedia_1 |        161 |        161 |       0 |    0 |   90 |      0 |      0 |          0 |
|           (mac)                                     |                                  SPIMedia_1 |          7 |          7 |       0 |    0 |   11 |      0 |      0 |          0 |
|           phy                                       |                               SPIPhysical_1 |        154 |        154 |       0 |    0 |   79 |      0 |      0 |          0 |
|       spi_1_1                                       |                                     TLSPI_1 |        199 |        187 |      12 |    0 |  191 |      0 |      0 |          0 |
|         (spi_1_1)                                   |                                     TLSPI_1 |         10 |         10 |       0 |    0 |   85 |      0 |      0 |          0 |
|         fifo                                        |                                     SPIFIFO |         34 |         22 |      12 |    0 |   17 |      0 |      0 |          0 |
|           (fifo)                                    |                                     SPIFIFO |          0 |          0 |       0 |    0 |    3 |      0 |      0 |          0 |
|           rxq                                       |                                 Queue_14_27 |         15 |          9 |       6 |    0 |    7 |      0 |      0 |          0 |
|           txq                                       |                                 Queue_14_28 |         19 |         13 |       6 |    0 |    7 |      0 |      0 |          0 |
|         intsource                                   |                  IntSyncCrossingSource_3_24 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|           AsyncResetRegVec_w1_i0                    |                   AsyncResetRegVec_w1_i0_25 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|             reg_0                                   |                            AsyncResetReg_26 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         mac                                         |                                    SPIMedia |        155 |        155 |       0 |    0 |   88 |      0 |      0 |          0 |
|           (mac)                                     |                                    SPIMedia |          1 |          1 |       0 |    0 |    7 |      0 |      0 |          0 |
|           phy                                       |                                 SPIPhysical |        155 |        155 |       0 |    0 |   81 |      0 |      0 |          0 |
|       tile                                          |                                  RocketTile |       6370 |       6135 |     234 |    1 | 4130 |      8 |      2 |          2 |
|         (tile)                                      |                                  RocketTile |          4 |          4 |       0 |    0 |    0 |      0 |      0 |          0 |
|         buffer                                      |                                 TLBuffer_15 |        173 |         85 |      88 |    0 |    6 |      0 |      0 |          0 |
|           Queue                                     |                                       Queue |         92 |         34 |      58 |    0 |    3 |      0 |      0 |          0 |
|           Queue_1                                   |                                     Queue_1 |         81 |         51 |      30 |    0 |    3 |      0 |      0 |          0 |
|         buffer_1                                    |                                 TLBuffer_16 |        106 |         20 |      86 |    0 |    6 |      0 |      0 |          0 |
|           Queue                                     |                                    Queue_11 |         68 |         10 |      58 |    0 |    3 |      0 |      0 |          0 |
|           Queue_1                                   |                                    Queue_12 |         38 |         10 |      28 |    0 |    3 |      0 |      0 |          0 |
|         core                                        |                                      Rocket |       2558 |       2514 |      44 |    0 | 1351 |      0 |      0 |          2 |
|           (core)                                    |                                      Rocket |        650 |        606 |      44 |    0 |  465 |      0 |      0 |          0 |
|           csr                                       |                                     CSRFile |       1472 |       1472 |       0 |    0 |  707 |      0 |      0 |          0 |
|           div                                       |                                      MulDiv |        395 |        395 |       0 |    0 |  116 |      0 |      0 |          2 |
|           ibuf                                      |                                        IBuf |         43 |         43 |       0 |    0 |   63 |      0 |      0 |          0 |
|         dcache                                      |                                      DCache |        610 |        610 |       0 |    0 |  274 |      4 |      0 |          0 |
|           (dcache)                                  |                                      DCache |        462 |        462 |       0 |    0 |  274 |      0 |      0 |          0 |
|           data                                      |                             DCacheDataArray |         53 |         53 |       0 |    0 |    0 |      4 |      0 |          0 |
|           tlb                                       |                                         TLB |         96 |         96 |       0 |    0 |    0 |      0 |      0 |          0 |
|             pmp                                     |                               PMPChecker_23 |         96 |         96 |       0 |    0 |    0 |      0 |      0 |          0 |
|         dcacheArb                                   |                           HellaCacheArbiter |          1 |          1 |       0 |    0 |    2 |      0 |      0 |          0 |
|         dtim_adapter                                |                         ScratchpadSlavePort |         87 |         87 |       0 |    0 |  117 |      0 |      0 |          0 |
|         fragmenter                                  |                             TLFragmenter_16 |         38 |         38 |       0 |    0 |   31 |      0 |      0 |          0 |
|           (fragmenter)                              |                             TLFragmenter_16 |          7 |          7 |       0 |    0 |   11 |      0 |      0 |          0 |
|           Repeater                                  |                                    Repeater |         31 |         31 |       0 |    0 |   20 |      0 |      0 |          0 |
|         fragmenter_1                                |                             TLFragmenter_17 |         41 |         41 |       0 |    0 |   54 |      0 |      0 |          0 |
|           (fragmenter_1)                            |                             TLFragmenter_17 |          6 |          6 |       0 |    0 |   11 |      0 |      0 |          0 |
|           Repeater                                  |                                 Repeater_18 |         35 |         35 |       0 |    0 |   43 |      0 |      0 |          0 |
|         frontend                                    |                                    Frontend |       2924 |       2908 |      16 |    0 | 2267 |      4 |      2 |          0 |
|           (frontend)                                |                                    Frontend |        134 |        134 |       0 |    0 |  103 |      0 |      0 |          0 |
|           btb                                       |                                         BTB |       1085 |       1069 |      16 |    0 | 1370 |      0 |      0 |          0 |
|           fq                                        |                                  ShiftQueue |        348 |        348 |       0 |    0 |  405 |      0 |      0 |          0 |
|           icache                                    |                                      ICache |       1261 |       1261 |       0 |    0 |  389 |      4 |      2 |          0 |
|           tlb                                       |                                       TLB_1 |        101 |        101 |       0 |    0 |    0 |      0 |      0 |          0 |
|             pmp                                     |                                  PMPChecker |        101 |        101 |       0 |    0 |    0 |      0 |      0 |          0 |
|         intsink                                     |                         IntSyncCrossingSink |          1 |          0 |       0 |    1 |    1 |      0 |      0 |          0 |
|           SynchronizerShiftReg_w1_d3                |               SynchronizerShiftReg_w1_d3_22 |          1 |          0 |       0 |    1 |    1 |      0 |      0 |          0 |
|         tlMasterXbar                                |                                    TLXbar_8 |         48 |         48 |       0 |    0 |   13 |      0 |      0 |          0 |
|         tlSlaveXbar                                 |                                    TLXbar_9 |         52 |         52 |       0 |    0 |    8 |      0 |      0 |          0 |
|       uart_0_1                                      |                                      TLUART |         98 |         86 |      12 |    0 |  110 |      0 |      0 |          0 |
|         (uart_0_1)                                  |                                      TLUART |          0 |          0 |       0 |    0 |   29 |      0 |      0 |          0 |
|         intsource                                   |                  IntSyncCrossingSource_3_15 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|           AsyncResetRegVec_w1_i0                    |                   AsyncResetRegVec_w1_i0_20 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|             reg_0                                   |                            AsyncResetReg_21 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|         rxm                                         |                                   UARTRx_16 |         35 |         35 |       0 |    0 |   36 |      0 |      0 |          0 |
|         rxq                                         |                                 Queue_14_17 |         19 |         13 |       6 |    0 |    7 |      0 |      0 |          0 |
|         txm                                         |                                   UARTTx_18 |         28 |         28 |       0 |    0 |   30 |      0 |      0 |          0 |
|         txq                                         |                                 Queue_14_19 |         16 |         10 |       6 |    0 |    7 |      0 |      0 |          0 |
|       uart_1_1                                      |                                    TLUART_1 |         98 |         86 |      12 |    0 |  110 |      0 |      0 |          0 |
|         (uart_1_1)                                  |                                    TLUART_1 |          0 |          0 |       0 |    0 |   29 |      0 |      0 |          0 |
|         intsource                                   |                  IntSyncCrossingSource_3_13 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|           AsyncResetRegVec_w1_i0                    |                      AsyncResetRegVec_w1_i0 |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
|             reg_0                                   |                               AsyncResetReg |          0 |          0 |       0 |    0 |    1 |      0 |      0 |          0 |
