Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Tue Aug 29 13:08:33 2023
| Host         : GF76 running 64-bit Ubuntu 22.04.3 LTS
| Command      : report_utilization -hierarchical -file /home/albertojor/GitHub/Chisel/Tesis/freedom/builds/e300artydevkit/obj/report/utilization.txt
| Design       : E300ArtyDevKitFPGAChip
| Device       : xc7a100tcsg324-1
| Speed File   : -1
| Design State : Physopt postRoute
------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-----------------------------------------------------+---------------------------------------------+------------+------------+---------+------+-------+--------+--------+------------+
|                       Instance                      |                    Module                   | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | DSP Blocks |
|             (error)                                 |                                     TLError |          9 |          9 |       0 |    0 |    20 |      0 |      0 |          0 |
|             a                                       |                                     Queue_4 |         48 |         48 |       0 |    0 |     9 |      0 |      0 |          0 |
|       plic                                          |                                      TLPLIC |        914 |        914 |       0 |    0 |   393 |      0 |      0 |          0 |
|         (plic)                                      |                                      TLPLIC |        328 |        328 |       0 |    0 |   272 |      0 |      0 |          0 |
|         LevelGateway                                |                                LevelGateway |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_1                              |                            LevelGateway_101 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_10                             |                            LevelGateway_102 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_11                             |                            LevelGateway_103 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_12                             |                            LevelGateway_104 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_13                             |                            LevelGateway_105 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_14                             |                            LevelGateway_106 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_15                             |                            LevelGateway_107 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_16                             |                            LevelGateway_108 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_17                             |                            LevelGateway_109 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_18                             |                            LevelGateway_110 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_19                             |                            LevelGateway_111 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_2                              |                            LevelGateway_112 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_20                             |                            LevelGateway_113 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_21                             |                            LevelGateway_114 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_22                             |                            LevelGateway_115 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_23                             |                            LevelGateway_116 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_24                             |                            LevelGateway_117 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_25                             |                            LevelGateway_118 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_26                             |                            LevelGateway_119 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_27                             |                            LevelGateway_120 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_28                             |                            LevelGateway_121 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_29                             |                            LevelGateway_122 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_3                              |                            LevelGateway_123 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_30                             |                            LevelGateway_124 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_31                             |                            LevelGateway_125 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_32                             |                            LevelGateway_126 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_33                             |                            LevelGateway_127 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_34                             |                            LevelGateway_128 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_35                             |                            LevelGateway_129 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_36                             |                            LevelGateway_130 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_37                             |                            LevelGateway_131 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_38                             |                            LevelGateway_132 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_39                             |                            LevelGateway_133 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_4                              |                            LevelGateway_134 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_40                             |                            LevelGateway_135 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_41                             |                            LevelGateway_136 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_42                             |                            LevelGateway_137 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_43                             |                            LevelGateway_138 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_44                             |                            LevelGateway_139 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_45                             |                            LevelGateway_140 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_46                             |                            LevelGateway_141 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_47                             |                            LevelGateway_142 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_48                             |                            LevelGateway_143 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_49                             |                            LevelGateway_144 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_5                              |                            LevelGateway_145 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_50                             |                            LevelGateway_146 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_51                             |                            LevelGateway_147 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_6                              |                            LevelGateway_148 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_7                              |                            LevelGateway_149 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_8                              |                            LevelGateway_150 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         LevelGateway_9                              |                            LevelGateway_151 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         Queue                                       |                                     Queue_8 |        586 |        586 |       0 |    0 |    69 |      0 |      0 |          0 |
|       pwm_0_1                                       |                                       TLPWM |         85 |         85 |       0 |    0 |    85 |      0 |      0 |          0 |
|         intsource                                   |                 IntSyncCrossingSource_11_95 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |          0 |
|           AsyncResetRegVec_w4_i0                    |                   AsyncResetRegVec_w4_i0_96 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |          0 |
|             reg_0                                   |                            AsyncResetReg_97 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_1                                   |                            AsyncResetReg_98 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_2                                   |                            AsyncResetReg_99 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_3                                   |                           AsyncResetReg_100 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         pwm                                         |                                    PWMTimer |         85 |         85 |       0 |    0 |    81 |      0 |      0 |          0 |
|       pwm_1_1                                       |                                     TLPWM_1 |        141 |        141 |       0 |    0 |   125 |      0 |      0 |          0 |
|         intsource                                   |                 IntSyncCrossingSource_11_88 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |          0 |
|           AsyncResetRegVec_w4_i0                    |                   AsyncResetRegVec_w4_i0_90 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |          0 |
|             reg_0                                   |                            AsyncResetReg_91 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_1                                   |                            AsyncResetReg_92 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_2                                   |                            AsyncResetReg_93 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_3                                   |                            AsyncResetReg_94 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         pwm                                         |                               PWMTimer_1_89 |        141 |        141 |       0 |    0 |   121 |      0 |      0 |          0 |
|       pwm_2_1                                       |                                     TLPWM_2 |        141 |        141 |       0 |    0 |   125 |      0 |      0 |          0 |
|         intsource                                   |                    IntSyncCrossingSource_11 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |          0 |
|           AsyncResetRegVec_w4_i0                    |                      AsyncResetRegVec_w4_i0 |          0 |          0 |       0 |    0 |     4 |      0 |      0 |          0 |
|             reg_0                                   |                            AsyncResetReg_84 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_1                                   |                            AsyncResetReg_85 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_2                                   |                            AsyncResetReg_86 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_3                                   |                            AsyncResetReg_87 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         pwm                                         |                                  PWMTimer_1 |        141 |        141 |       0 |    0 |   121 |      0 |      0 |          0 |
|       qspi_0_1                                      |                                  TLSPIFlash |        315 |        303 |      12 |    0 |   262 |      0 |      0 |          0 |
|         (qspi_0_1)                                  |                                  TLSPIFlash |         25 |         25 |       0 |    0 |   152 |      0 |      0 |          0 |
|         arb                                         |                                  SPIArbiter |         18 |         18 |       0 |    0 |     2 |      0 |      0 |          0 |
|         fifo                                        |                                  SPIFIFO_76 |         43 |         31 |      12 |    0 |    17 |      0 |      0 |          0 |
|           (fifo)                                    |                                  SPIFIFO_76 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|           rxq                                       |                                 Queue_17_82 |         21 |         15 |       6 |    0 |     7 |      0 |      0 |          0 |
|           txq                                       |                                 Queue_17_83 |         18 |         12 |       6 |    0 |     7 |      0 |      0 |          0 |
|         flash                                       |                                 SPIFlashMap |         59 |         59 |       0 |    0 |     7 |      0 |      0 |          0 |
|         intsource                                   |                  IntSyncCrossingSource_3_77 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           AsyncResetRegVec_w1_i0                    |                   AsyncResetRegVec_w1_i0_80 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_0                                   |                            AsyncResetReg_81 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         mac                                         |                                 SPIMedia_78 |        170 |        170 |       0 |    0 |    83 |      0 |      0 |          0 |
|           (mac)                                     |                                 SPIMedia_78 |          3 |          3 |       0 |    0 |     7 |      0 |      0 |          0 |
|           phy                                       |                              SPIPhysical_79 |        168 |        168 |       0 |    0 |    76 |      0 |      0 |          0 |
|       rtc                                           |               SynchronizerShiftReg_w1_d3_12 |          2 |          1 |       0 |    1 |     1 |      0 |      0 |          0 |
|       sbus                                          |                                   SystemBus |       1864 |       1774 |      90 |    0 |   444 |      0 |      0 |          0 |
|         (sbus)                                      |                                   SystemBus |          5 |          5 |       0 |    0 |     0 |      0 |      0 |          0 |
|         control_bus                                 |                                PeripheryBus |       1860 |       1770 |      90 |    0 |   444 |      0 |      0 |          0 |
|           atomics                                   |                            TLAtomicAutomata |        235 |        235 |       0 |    0 |   140 |      0 |      0 |          0 |
|           buffer                                    |                                    TLBuffer |        417 |        327 |      90 |    0 |     6 |      0 |      0 |          0 |
|             Queue                                   |                                    Queue_74 |        337 |        279 |      58 |    0 |     3 |      0 |      0 |          0 |
|             Queue_1                                 |                                  Queue_1_75 |         80 |         48 |      32 |    0 |     3 |      0 |      0 |          0 |
|           coupler_to_slave_named_MaskROM            |                          SimpleLazyModule_6 |        540 |        540 |       0 |    0 |    26 |      0 |      0 |          0 |
|             fragmenter                              |                              TLFragmenter_3 |        540 |        540 |       0 |    0 |    26 |      0 |      0 |          0 |
|               (fragmenter)                          |                              TLFragmenter_3 |          6 |          6 |       0 |    0 |    11 |      0 |      0 |          0 |
|               Repeater                              |                                  Repeater_3 |        534 |        534 |       0 |    0 |    15 |      0 |      0 |          0 |
|           coupler_to_slave_named_aon                |                          SimpleLazyModule_7 |         44 |         44 |       0 |    0 |   143 |      0 |      0 |          0 |
|             asource                                 |                       TLAsyncCrossingSource |         16 |         16 |       0 |    0 |   114 |      0 |      0 |          0 |
|               AsyncQueueSink                        |                              AsyncQueueSink |         12 |         12 |       0 |    0 |    53 |      0 |      0 |          0 |
|                 AsyncValidSync                      |                              AsyncValidSync |          1 |          1 |       0 |    0 |     4 |      0 |      0 |          0 |
|                   source_valid                      |     AsyncResetSynchronizerShiftReg_w1_d4_i0 |          1 |          1 |       0 |    0 |     4 |      0 |      0 |          0 |
|                     sync_0                          |                   AsyncResetRegVec_w1_i0_66 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_73 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|                     sync_1                          |                   AsyncResetRegVec_w1_i0_67 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_72 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                     sync_2                          |                   AsyncResetRegVec_w1_i0_68 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_71 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                     sync_3                          |                   AsyncResetRegVec_w1_i0_69 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_70 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                 AsyncValidSync_1                    |                            AsyncValidSync_1 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   sink_extend                       |     AsyncResetSynchronizerShiftReg_w1_d1_i0 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                     sync_0                          |                   AsyncResetRegVec_w1_i0_64 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_65 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                 AsyncValidSync_2                    |                            AsyncValidSync_2 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|                   sink_valid                        |  AsyncResetSynchronizerShiftReg_w1_d3_i0_57 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|                     sync_0                          |                   AsyncResetRegVec_w1_i0_58 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_63 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|                     sync_1                          |                   AsyncResetRegVec_w1_i0_59 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_62 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                     sync_2                          |                   AsyncResetRegVec_w1_i0_60 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                       reg_0                         |                            AsyncResetReg_61 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                 deq_bits_reg                        |                 SynchronizerShiftReg_w48_d1 |          9 |          9 |       0 |    0 |    40 |      0 |      0 |          0 |
|                 ridx_bin                            |                   AsyncResetRegVec_w1_i0_46 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   reg_0                             |                            AsyncResetReg_56 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|                 valid_reg                           |                   AsyncResetRegVec_w1_i0_47 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   reg_0                             |                            AsyncResetReg_55 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                 widx_gray                           |  AsyncResetSynchronizerShiftReg_w1_d3_i0_48 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                   sync_0                            |                   AsyncResetRegVec_w1_i0_49 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                     reg_0                           |                            AsyncResetReg_54 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   sync_1                            |                   AsyncResetRegVec_w1_i0_50 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                     reg_0                           |                            AsyncResetReg_53 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   sync_2                            |                   AsyncResetRegVec_w1_i0_51 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                     reg_0                           |                            AsyncResetReg_52 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|               AsyncQueueSource                      |                            AsyncQueueSource |          4 |          4 |       0 |    0 |    61 |      0 |      0 |          0 |
|                 (AsyncQueueSource)                  |                            AsyncQueueSource |          1 |          1 |       0 |    0 |    56 |      0 |      0 |          0 |
|                 ready_reg                           |                   AsyncResetRegVec_w1_i0_36 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   reg_0                             |                            AsyncResetReg_45 |          2 |          2 |       0 |    0 |     1 |      0 |      0 |          0 |
|                 ridx_gray                           |     AsyncResetSynchronizerShiftReg_w1_d3_i0 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                   sync_0                            |                   AsyncResetRegVec_w1_i0_39 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                     reg_0                           |                            AsyncResetReg_44 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   sync_1                            |                   AsyncResetRegVec_w1_i0_40 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                     reg_0                           |                            AsyncResetReg_43 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   sync_2                            |                   AsyncResetRegVec_w1_i0_41 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                     reg_0                           |                            AsyncResetReg_42 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|                 widx_bin                            |                   AsyncResetRegVec_w1_i0_37 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|                   reg_0                             |                            AsyncResetReg_38 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|             fragmenter                              |                              TLFragmenter_4 |         28 |         28 |       0 |    0 |    29 |      0 |      0 |          0 |
|               (fragmenter)                          |                              TLFragmenter_4 |          7 |          7 |       0 |    0 |    11 |      0 |      0 |          0 |
|               Repeater                              |                                  Repeater_4 |         21 |         21 |       0 |    0 |    18 |      0 |      0 |          0 |
|           coupler_to_slave_named_clint              |                          SimpleLazyModule_3 |        106 |        106 |       0 |    0 |    33 |      0 |      0 |          0 |
|             fragmenter                              |                              TLFragmenter_1 |        106 |        106 |       0 |    0 |    33 |      0 |      0 |          0 |
|               (fragmenter)                          |                              TLFragmenter_1 |          1 |          1 |       0 |    0 |    11 |      0 |      0 |          0 |
|               Repeater                              |                                  Repeater_1 |        105 |        105 |       0 |    0 |    22 |      0 |      0 |          0 |
|           coupler_to_slave_named_debug              |                          SimpleLazyModule_4 |        311 |        311 |       0 |    0 |    29 |      0 |      0 |          0 |
|             fragmenter                              |                              TLFragmenter_2 |        311 |        311 |       0 |    0 |    29 |      0 |      0 |          0 |
|               (fragmenter)                          |                              TLFragmenter_2 |          1 |          1 |       0 |    0 |    11 |      0 |      0 |          0 |
|               Repeater                              |                                  Repeater_2 |        310 |        310 |       0 |    0 |    18 |      0 |      0 |          0 |
|           coupler_to_slave_named_plic               |                          SimpleLazyModule_2 |         35 |         35 |       0 |    0 |    43 |      0 |      0 |          0 |
|             fragmenter                              |                                TLFragmenter |         35 |         35 |       0 |    0 |    43 |      0 |      0 |          0 |
|               (fragmenter)                          |                                TLFragmenter |          6 |          6 |       0 |    0 |    11 |      0 |      0 |          0 |
|               Repeater                              |                                 Repeater_35 |         29 |         29 |       0 |    0 |    32 |      0 |      0 |          0 |
|           out_xbar                                  |                                    TLXbar_2 |        177 |        177 |       0 |    0 |    24 |      0 |      0 |          0 |
|       spi_0_1                                       |                                       TLSPI |        222 |        210 |      12 |    0 |   197 |      0 |      0 |          0 |
|         (spi_0_1)                                   |                                       TLSPI |         13 |         13 |       0 |    0 |    89 |      0 |      0 |          0 |
|         fifo                                        |                                  SPIFIFO_29 |         45 |         33 |      12 |    0 |    17 |      0 |      0 |          0 |
|           (fifo)                                    |                                  SPIFIFO_29 |          6 |          6 |       0 |    0 |     3 |      0 |      0 |          0 |
|           rxq                                       |                                 Queue_17_33 |         19 |         13 |       6 |    0 |     7 |      0 |      0 |          0 |
|           txq                                       |                                 Queue_17_34 |         20 |         14 |       6 |    0 |     7 |      0 |      0 |          0 |
|         intsource                                   |                  IntSyncCrossingSource_3_30 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           AsyncResetRegVec_w1_i0                    |                   AsyncResetRegVec_w1_i0_31 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_0                                   |                            AsyncResetReg_32 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         mac                                         |                                  SPIMedia_1 |        164 |        164 |       0 |    0 |    90 |      0 |      0 |          0 |
|           (mac)                                     |                                  SPIMedia_1 |          7 |          7 |       0 |    0 |    11 |      0 |      0 |          0 |
|           phy                                       |                               SPIPhysical_1 |        157 |        157 |       0 |    0 |    79 |      0 |      0 |          0 |
|       spi_1_1                                       |                                     TLSPI_1 |        213 |        201 |      12 |    0 |   191 |      0 |      0 |          0 |
|         (spi_1_1)                                   |                                     TLSPI_1 |          8 |          8 |       0 |    0 |    85 |      0 |      0 |          0 |
|         fifo                                        |                                     SPIFIFO |         40 |         28 |      12 |    0 |    17 |      0 |      0 |          0 |
|           (fifo)                                    |                                     SPIFIFO |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|           rxq                                       |                                 Queue_17_27 |         19 |         13 |       6 |    0 |     7 |      0 |      0 |          0 |
|           txq                                       |                                 Queue_17_28 |         20 |         14 |       6 |    0 |     7 |      0 |      0 |          0 |
|         intsource                                   |                  IntSyncCrossingSource_3_24 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           AsyncResetRegVec_w1_i0                    |                   AsyncResetRegVec_w1_i0_25 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_0                                   |                            AsyncResetReg_26 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         mac                                         |                                    SPIMedia |        165 |        165 |       0 |    0 |    88 |      0 |      0 |          0 |
|           (mac)                                     |                                    SPIMedia |          2 |          2 |       0 |    0 |     7 |      0 |      0 |          0 |
|           phy                                       |                                 SPIPhysical |        163 |        163 |       0 |    0 |    81 |      0 |      0 |          0 |
|       tile                                          |                                  RocketTile |      10342 |      10021 |     320 |    1 |  7024 |     12 |      2 |          2 |
|         (tile)                                      |                                  RocketTile |          9 |          9 |       0 |    0 |     0 |      0 |      0 |          0 |
|         Accel                                       |                               WriteReadAcc3 |       3308 |       3308 |       0 |    0 |  2365 |      0 |      0 |          0 |
|           (Accel)                                   |                               WriteReadAcc3 |        327 |        327 |       0 |    0 |  1023 |      0 |      0 |          0 |
|           ASCON                                     |                               ascon128RoCC2 |       2981 |       2981 |       0 |    0 |  1342 |      0 |      0 |          0 |
|             (ASCON)                                 |                               ascon128RoCC2 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|             AState                                  |                              randAsconState |         96 |         96 |       0 |    0 |   384 |      0 |      0 |          0 |
|             Asconp                                  |                              PermutationPa2 |        822 |        822 |       0 |    0 |   329 |      0 |      0 |          0 |
|               (Asconp)                              |                              PermutationPa2 |         65 |         65 |       0 |    0 |   320 |      0 |      0 |          0 |
|               ctrlPer                               |                            CtrlPermutation2 |        757 |        757 |       0 |    0 |     9 |      0 |      0 |          0 |
|             Ctrl                                    |                              asconCtrlRocc2 |       1538 |       1538 |       0 |    0 |   126 |      0 |      0 |          0 |
|             MuxRate                                 |                                   MuxInRate |          0 |          0 |       0 |    0 |    64 |      0 |      0 |          0 |
|             randFSM                                 |                                    randFSM2 |        182 |        182 |       0 |    0 |    74 |      0 |      0 |          0 |
|             trivium                                 |                                     trivium |        368 |        368 |       0 |    0 |   364 |      0 |      0 |          0 |
|         Queue                                       |                                    Queue_15 |         33 |          7 |      26 |    0 |     3 |      0 |      0 |          0 |
|         SimpleHellaCacheIF                          |                          SimpleHellaCacheIF |        104 |        102 |       2 |    0 |   195 |      0 |      0 |          0 |
|           (SimpleHellaCacheIF)                      |                          SimpleHellaCacheIF |          0 |          0 |       0 |    0 |    47 |      0 |      0 |          0 |
|           replayq                                   |               SimpleHellaCacheIFReplayQueue |        104 |        102 |       2 |    0 |   148 |      0 |      0 |          0 |
|             (replayq)                               |               SimpleHellaCacheIFReplayQueue |          5 |          5 |       0 |    0 |   145 |      0 |      0 |          0 |
|             nackq                                   |                                    Queue_14 |        100 |         98 |       2 |    0 |     3 |      0 |      0 |          0 |
|         buffer                                      |                                 TLBuffer_15 |        172 |         84 |      88 |    0 |     6 |      0 |      0 |          0 |
|           Queue                                     |                                       Queue |         86 |         28 |      58 |    0 |     3 |      0 |      0 |          0 |
|           Queue_1                                   |                                     Queue_1 |         86 |         56 |      30 |    0 |     3 |      0 |      0 |          0 |
|         buffer_1                                    |                                 TLBuffer_16 |        104 |         18 |      86 |    0 |     6 |      0 |      0 |          0 |
|           Queue                                     |                                    Queue_11 |         68 |         10 |      58 |    0 |     3 |      0 |      0 |          0 |
|           Queue_1                                   |                                    Queue_12 |         36 |          8 |      28 |    0 |     3 |      0 |      0 |          0 |
|         cmdRouter                                   |                           RoccCommandRouter |        123 |         65 |      58 |    0 |     3 |      0 |      0 |          0 |
|           cmd                                       |                                    Queue_13 |        123 |         65 |      58 |    0 |     3 |      0 |      0 |          0 |
|         core                                        |                                      Rocket |       2600 |       2556 |      44 |    0 |  1405 |      0 |      0 |          2 |
|           (core)                                    |                                      Rocket |        614 |        570 |      44 |    0 |   516 |      0 |      0 |          0 |
|           csr                                       |                                     CSRFile |       1449 |       1449 |       0 |    0 |   710 |      0 |      0 |          0 |
|           div                                       |                                      MulDiv |        467 |        467 |       0 |    0 |   116 |      0 |      0 |          2 |
|           ibuf                                      |                                        IBuf |         72 |         72 |       0 |    0 |    63 |      0 |      0 |          0 |
|         dcache                                      |                                      DCache |        632 |        632 |       0 |    0 |   280 |      4 |      0 |          0 |
|           (dcache)                                  |                                      DCache |        477 |        477 |       0 |    0 |   280 |      0 |      0 |          0 |
